v1,v2,,,
ham,"Sorry, I'll call later in meeting.",,,
ham,I'm not. She lip synced with shangela.,,,
ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",,,
ham,Well then you have a great weekend!,,,
ham,Yup,,,
ham,I'm in office now da:)where are you?,,,
ham,Welp apparently he retired,,,
ham,I know you are. Can you pls open the back?,,,
ham,K then 2marrow are you coming to class.,,,
ham,I will be outside office take all from there,,,
spam,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",,,
ham,Ard 6 like dat lor.,,,
ham,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,,,
ham,No i am not having not any movies in my laptop,,,
ham,Have you not finished work yet or something?,,,
ham,I'm done...,,,
ham,He is a womdarfull actor,,,
spam,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,,,
ham,Easy ah?sen got selected means its good..,,,
ham,Ok how you dear. Did you call chechi,,,
ham,I cant pick the phone right now. Pls send a message,,,
ham,Bugis oso near wat... ,,,
spam,FREE entry into our å£250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,,,
spam,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofå£2000 CASH 18+only. To opt out txt X to 07786200117,,,
spam,"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",,,
ham,Unless it's a situation where YOU GO GURL would be more appropriate,,,
ham,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",,,
ham,"Haha awesome, I might need to take you up on that, what you doin tonight?",,,
spam,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,,,
ham,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,,,
ham,Jus ans me lar. U'll noe later.,,,
ham,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,,,
spam,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",,,
ham,Wen did you get so spiritual and deep. That's great,,,
ham,How abt making some of the pics bigger?,,,
ham, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,,,
ham,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,,,
ham,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,,,
spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,,,
ham,Pls send me your address sir.,,,
ham,"Yep, at derek's house now, see you Sunday &lt;3",,,
ham,Nvm it's ok...,,,
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",,,
ham,The evo. I just had to download flash. Jealous?,,,
spam,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,,,
spam,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,,,
ham,Yes :)it completely in out of form:)clark also utter waste.,,,
ham,.Please charge my mobile when you get up in morning.,,,
ham,I cant pick the phone right now. Pls send a message,,,
ham,Still in customer place,,,
ham,"Sorry man, my stash ran dry last night and I can't pick up more until sunday",,,
ham,\Keep ur problems in ur heart," b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..""",,
ham,ÌÏ come lt 25 n pass to me lar,,,
ham,"Sorry,in meeting I'll call later",,,
ham,Tired. I haven't slept well the past few nights.,,,
ham,Wait.i will come out.. &lt;#&gt;  min:),,,
spam,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",,,
ham,How much u trying to get?,,,
ham,Are you driving or training?,,,
ham,Haf u eaten? Wat time u wan me 2 come?,,,
ham,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",,,
ham,Or i go home first lar Ì_ wait 4 me lor.. I put down my stuff first..,,,
ham,Oh k...i'm watching here:),,,
ham,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,,,
spam,Thanks for your subscription to Ringtone UK your mobile will be charged å£5/month Please confirm by replying YES or NO. If you reply NO you will not be charged,,,
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,,,
spam,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611,,,
ham,i dnt wnt to tlk wid u,,,
ham,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",,,
ham,I went to project centre,,,
ham,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",,,
ham,Yes.i'm in office da:),,,
ham,I to am looking forward to all the sex cuddling.. Only two more sleeps ,,,
ham,Sindu got job in birla soft ..,,,
ham,Aight what time you want me to come up?,,,
ham,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",,,
ham,Later i guess. I needa do mcat study too.,,,
ham,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,,,
ham,My uncles in Atlanta. Wish you guys a great semester.,,,
ham,Some are lasting as much as 2 hours. You might get lucky.,,,
ham,Ok... Let u noe when i leave my house.,,,
ham,Ok,,,
ham,Just sleeping..and surfing,,,
ham,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),,,
ham,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...,,,
ham,"Hm good morning, headache anyone? :-)",,,
ham,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-(",,,
ham,Was it something u ate?,,,
ham,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",,,
ham,I'll text you when I drop x off,,,
spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876",,,
ham,Which is weird because I know I had it at one point,,,
ham,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,,,
ham,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,,,
ham,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,,,
ham,I ask if u meeting da ge tmr nite...,,,
ham,Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol,,,
ham,I'm at work. Please call,,,
ham,WHITE FUDGE OREOS ARE IN STORES,,,
ham,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",,,
ham,"\BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & IåÕLLSPEAK 2U SOONLOTS OF LOVEME XXXX.\""""",,,
ham,"sir, you will receive the account no another 1hr time. Sorry for the delay.",,,
ham,Still i have not checked it da. . .,,,
ham,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,,,
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",,,
ham,thanks for the temales it was wonderful. Thank. Have a great week.,,,
spam,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,,,
spam,85233 FREE>Ringtone!Reply REAL,,,
spam,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",,,
ham,Went to ganesh dress shop,,,
ham,"How long before you get reply, just defer admission til next semester",,,
ham,Wah... Okie okie... Muz make use of e unlimited... Haha... ,,,
ham,"Well, I was about to give up cos they all said no they didnÛ÷t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",,,
ham,I cant pick the phone right now. Pls send a message,,,
ham,Hope you are having a great day.,,,
ham,Hey... Why dont we just go watch x men and have lunch... Haha ,,,
ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,,,
ham,U call me alter at 11 ok.,,,
ham,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,,,
ham,"Sorry, I'll call later",,,
spam,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,,,
spam,Todays Vodafone numbers ending with 4882 are selected to a receive a å£350 award. If your number matches call 09064019014 to receive your å£350 award.,,,
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",,,
ham,Dear got train and seat mine lower seat,,,
ham,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,,,
spam,"URGENT!! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",,,
ham,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",,,
ham,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,,,
ham,No problem with the renewal. I.ll do it right away but i dont know his details.,,,
ham,Onum ela pa. Normal than.,,,
ham,Bognor it is! Should be splendid at this time of year.,,,
spam,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",,,
ham,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,,,
spam,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with \ADP\""""",,,
ham,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!",,,
ham,We'll join the  &lt;#&gt;  bus,,,
spam,"This is the 2nd time we have tried to contact u. U have won the å£400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",,,
ham,I'm very happy for you babe ! Woo hoo party on dude!,,,
ham,Dad says hurry the hell up,,,
ham,"I hav almost reached. Call, i m unable to connect u.",,,
ham,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",,,
ham,Mmm thats better now i got a roast down me! iåÕd b better if i had a few drinks down me 2! Good indian?,,,
ham,Wishing you a wonderful week.,,,
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,,,
ham,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks.",,,
spam,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,,,
